postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
SM38BW,SM3 8BW,SM,46.3,43.6,54.21,,30,47,47,,10,9.2,10,,6,10,10,,0,0,0,1,4,0,4,38,12,,3,38,38,
SM38DD,SM3 8DD,SM,74.7,61.4,80,4,,72.8,72.8,,18.1,14.5,20,1,,17.2,17.2,,0,1,0,0,5,0,5,470,371,248,,420,420,
SM38DE,SM3 8DE,SM,68.9,158.4,1096,,,72.4,158.4,588.8,10.1,17.1,49,,,12.6,17.1,39.8,0,0,0,0,25,5,30,423,361,,,399,339,38
SM38DF,SM3 8DF,SM,79.7,152.8,593,,,79.8,152.8,396.2,13.8,18.5,39,,,13.1,18.5,36.5,0,0,0,0,20,6,26,707,366,,,591,544,387
SM38DH,SM3 8DH,SM,58,74.6,205,,27.3,90.4,90.4,,11.9,13.8,21,,8.3,15.8,15.8,,0,0,0,4,12,0,12,418,458,,222,379,379,
SM38DJ,SM3 8DJ,SM,59.8,81.2,205,5,,85.9,85.9,,13,13.8,21,1,,14.6,14.6,,0,1,0,0,16,0,16,309,214,51,,325,325,
SM38DL,SM3 8DL,SM,51,55.1,107,3,,65.6,65.6,,10,10.9,20,1,,12.8,12.8,,0,1,0,0,5,0,5,129,102,3,,128,128,
SM38DN,SM3 8DN,SM,39.8,83.2,331,7.5,26,79.1,113.4,331,6.7,10.2,36,3.5,4.6,9.5,13.1,36,0,0,2,9,19,3,22,407,289,198,311,422,466,744
SM38DR,SM3 8DR,SM,68.8,61.2,79.67,6,12,68.1,68.1,,19.5,15.3,20,1,1,17.2,17.2,,0,0,1,1,15,0,15,351,160,24,10,325,325,
SM38DT,SM3 8DT,SM,78.5,104.1,331,,,93.8,104.1,331,20,17.2,36,,,16.3,17.2,36,0,0,0,0,22,1,23,424,294,,,413,424,653
SM38DU,SM3 8DU,SM,64,64,205,9,15.8,74.3,74.3,,10,12.6,21,1,3,14.7,14.7,,0,0,1,4,24,0,24,774,513,201,234,888,888,
SM38DW,SM3 8DW,SM,38.2,48.4,107,,23,54.8,54.8,,6.9,6.3,10,,1,7.8,7.8,,0,0,0,1,4,0,4,870,899,,1064,822,822,
SM38DX,SM3 8DX,SM,43.8,77.9,331,10,16.6,83,92.9,331,9.8,11.4,36,4,3.2,12.4,13.3,36,0,0,1,5,24,1,25,404,308,554,80,438,431,260
SM38DZ,SM3 8DZ,SM,40.2,71.5,205,,,71.6,71.6,,7.2,10.1,21,,,10.2,10.2,,0,0,0,0,5,0,5,481,562,,,481,481,
SM38EA,SM3 8EA,SM,46.1,105,593,6.3,23.2,98.3,135.3,418.3,8.7,11.6,39,1,4.8,11.4,14.3,37,0,0,3,6,23,3,26,516,299,24,603,532,552,708
SM38EB,SM3 8EB,SM,107,166,593,,22.5,99.4,186.5,505.7,10,15.8,39,,6.5,11.5,17.1,38,0,0,0,4,22,6,28,522,362,,507,539,469,212
