postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
LL616LJ,LL61 6LJ,LL,54.8,56.2,79.91,,21.7,59.7,59.7,,10,11.2,20,,3,12,12,,0,0,0,3,29,0,29,549,288,,146,591,591,
LL616LQ,LL61 6LQ,LL,80,98.3,330,1,,89.3,104.4,330,20,20,50,1,,19.3,21.3,50,1,0,0,0,15,1,16,298,162,20,,332,315,59
LL616LX,LL61 6LX,LL,120,103,160,3,,123,123,,25,20.1,30,0,,24,24,,0,1,0,0,5,0,5,227,158,5,,272,272,
LL616LZ,LL61 6LZ,LL,80,124,330,,,101.1,124,330,20,24,50,,,21.1,24,50,0,0,0,0,9,1,10,189,127,,,145,189,589
LL616NJ,LL61 6NJ,LL,36.6,182.3,1000,,21.7,98.3,278.6,1000,7.1,24.8,115,,3,18.5,37.8,115,0,0,0,3,4,1,5,242,56,,46,148,360,1209
LL616NX,LL61 6NX,LL,80,150.1,550,7,14,107.1,181.1,440,20,25.1,75,0,1,21.4,30.6,62.5,0,0,1,1,7,2,9,211,186,9,186,193,236,388
LL616NY,LL61 6NY,LL,62.6,55.4,79.98,6,30,70.4,70.4,,19.5,15.5,20,1,20,17.6,17.6,,0,0,1,1,5,0,5,780,594,542,639,856,856,
LL616PG,LL61 6PG,LL,35.5,42.3,79.67,3,20.6,60.8,60.8,,6.3,9.7,20,1,3.6,13.5,13.5,,0,1,0,5,8,0,8,419,328,8,347,463,463,
LL616PH,LL61 6PH,LL,7.8,11,27.55,3.2,18.8,,,,1.1,1.5,5.51,1,2.1,,,,2,7,0,9,0,0,0,265,182,166,334,,,
LL616PJ,LL61 6PJ,LL,7.3,8.2,16.26,5.3,14,,,,1,1,1.15,1,1,,,,0,2,2,2,0,0,0,231,102,43,492,,,
LL616PX,LL61 6PX,LL,12.9,11.3,14.42,1,13.4,,,,0.8,0.8,1.1,0,0.8,,,,1,0,0,5,0,0,0,190,117,52,218,,,
LL616PY,LL61 6PY,LL,22,20.9,30.55,,19.3,31,31,,1.7,2.4,5.2,,2,5,5,,0,0,0,6,1,0,1,202,146,,196,237,237,
LL616PZ,LL61 6PZ,LL,76.4,73.7,79.67,,,73.7,73.7,,15.9,15.1,19.56,,,15.2,15.2,,0,0,0,0,6,0,6,938,206,,,938,938,
LL616RA,LL61 6RA,LL,79.7,66.7,79.67,,,66.8,66.8,,20,16,20,,,16,16,,0,0,0,0,5,0,5,486,509,,,486,486,
