postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TR24LE,TR2 4LE,TR,40,54.9,79.67,,,55,55,,10,14,20,,,14,14,,0,0,0,0,5,0,5,294,77,,,294,294,
TR24LF,TR2 4LF,TR,55,58.4,160,7,10.7,73.4,73.4,,10,12.6,30,1,1,16.1,16.1,,0,0,1,3,13,0,13,650,619,1195,50,746,746,
TR24LG,TR2 4LG,TR,63.9,57.2,80,7,11,65.3,65.3,,14.5,13.5,20,1,1,15.6,15.6,,0,0,1,1,12,0,12,499,372,0,312,515,515,
TR24LH,TR2 4LH,TR,77.1,77.1,191.18,9,,80.7,80.7,,17.6,15.9,30,1,,16.7,16.7,,0,0,1,0,19,0,19,351,102,83,,366,366,
TR24LJ,TR2 4LJ,TR,48.2,48.5,78.45,6,,53.9,53.9,,10,11.2,20,4,,12.1,12.1,,0,1,1,0,16,0,16,207,169,6,,232,232,
TR24LL,TR2 4LL,TR,54.2,51.1,73.66,6,,53.7,53.7,,10,12.5,20,1,,13.1,13.1,,0,0,1,0,17,0,17,165,72,7,,174,174,
TR24LN,TR2 4LN,TR,39.9,36.8,71.62,5.5,26,51.4,51.4,,7.7,7.7,20,1,4,11.2,11.2,,0,0,2,1,5,0,5,72,43,25,53,94,94,
TR24LP,TR2 4LP,TR,59.1,53.4,79.43,2,,56.3,56.3,,10.1,12.7,20,1,,13.4,13.4,,0,1,0,0,18,0,18,286,123,55,,299,299,
TR24LQ,TR2 4LQ,TR,77.6,79.7,294.55,7,11,86.4,86.4,,19.5,17.4,44.18,1,1,18.9,18.9,,0,0,1,1,21,0,21,376,304,304,92,393,393,
TR24LS,TR2 4LS,TR,52.1,42.5,52.46,6,,49.8,49.8,,9.5,8.1,10,1,,9.4,9.4,,0,0,1,0,5,0,5,121,26,14,,142,142,
TR24LW,TR2 4LW,TR,44.3,42.6,73.9,3.4,,50.7,50.7,,10,10,20,1,,11.8,11.8,,0,4,1,0,24,0,24,265,207,60,,308,308,
TR24LY,TR2 4LY,TR,78.9,127,328.56,,,86.6,127,329,20,26,49.96,,,21.2,26,50,0,0,0,0,5,1,6,623,666,,,625,623,612
TR24LZ,TR2 4LZ,TR,79.7,124.7,264.35,,,124.7,124.7,,20,24.5,40.14,,,24.6,24.6,,0,0,0,0,7,0,7,597,818,,,426,426,
TR24NA,TR2 4NA,TR,78.1,71.8,80,,,71.8,71.8,,19.5,18,20,,,18,18,,0,0,0,0,9,0,9,361,289,,,361,361,
TR24ND,TR2 4ND,TR,58.2,54.7,79.94,6,25.5,58.9,58.9,,17.4,13.9,20,1,6.5,15,15,,0,0,2,2,37,0,37,505,234,11,442,521,521,
TR24NE,TR2 4NE,TR,59.5,56.7,76.86,6,,58.2,58.2,,16.7,14.7,20,1,,15.1,15.1,,0,0,1,0,33,0,33,287,220,7,,296,296,
TR24NG,TR2 4NG,TR,34.1,34.2,39.06,,22,35.8,35.8,,6.7,6.4,7.91,,2,7,7,,0,0,0,1,8,0,8,637,245,,278,682,682,
TR24NH,TR2 4NH,TR,22.3,20,35,2,16.5,32.5,32.5,,3.7,3.6,6.71,1,2.5,6,6,,1,0,0,2,2,0,2,371,193,3,752,174,174,
TR24NJ,TR2 4NJ,TR,13.9,15.5,22.3,,15.5,,,,1.2,1.2,1.22,,1.2,,,,0,0,0,6,0,0,0,599,178,,599,,,
TR24NN,TR2 4NN,TR,16.4,15.7,21.05,,15.6,,,,1.2,1.1,1.24,,1.1,,,,0,0,0,8,0,0,0,436,405,,436,,,
TR24NP,TR2 4NP,TR,160,290.1,1000,1,,110,331.4,626.7,30,41.3,115,0,,22.5,47.1,80,1,0,0,0,4,3,7,395,425,0,,367,395,433
TR24NU,TR2 4NU,TR,2.5,2.7,3.89,2.7,,,,,0.4,0.5,0.64,0.5,,,,,1,9,0,0,0,0,0,53,48,37,,,,
TR24NY,TR2 4NY,TR,52.7,53.5,79.67,7,10,56.3,56.3,,16.4,14.3,20,1,1,15.1,15.1,,0,0,1,1,32,0,32,310,87,2,85,327,327,
