postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
GL34UT,GL3 4UT,GL,52,157.5,593,,17.5,79.5,250.7,593,5,11.3,39,,1.5,7.5,18,39,0,0,0,2,2,1,3,183,55,,311,55,37,0
GL34UU,GL3 4UU,GL,107,140.3,331,,16,139.7,167,331,10,14.1,36,,1.3,13.7,16.9,36,0,0,0,3,12,2,14,234,199,,142,198,220,351
GL34UW,GL3 4UW,GL,93.5,134.8,550,7,17,98.3,155.3,440,15,22.3,75,1,1,18.6,25.9,62.5,0,0,1,1,10,2,12,1120,900,55,0,1473,1303,449
GL34UX,GL3 4UX,GL,107,146.8,593,,19.9,183.2,242,418.3,10,13.7,39,,1.1,18.6,23.2,37,0,0,0,9,9,3,12,325,300,,126,509,447,258
GL34UY,GL3 4UY,GL,14.9,44.1,107,7,13.2,96,96,,1.2,4,10,1,0.8,9,9,,0,0,2,6,5,0,5,67,54,33,87,57,57,
GL34UZ,GL3 4UZ,GL,35.2,63.4,330,3.3,26,57.5,87.8,330,7.1,11.7,50,0.7,4,12,16.2,50,0,3,0,1,8,1,9,446,372,40,737,539,500,190
GL34WA,GL3 4WA,GL,67.5,99,330,9,,63.8,117,330,15,18.5,50,1,,15,22,50,0,0,1,0,4,1,5,437,480,92,,460,506,694
GL34WB,GL3 4WB,GL,160,210.5,550,8,,125,251,440,30,32.6,75,1,,23.3,39,62.5,0,0,1,0,3,2,5,456,241,117,,183,524,1037
GL34WD,GL3 4WD,GL,55,43.1,80,8,12,67.5,67.5,,10,9,20,1,1,15,15,,0,0,1,2,4,0,4,304,290,329,243,328,328,
GL34WE,GL3 4WE,GL,67.5,93.8,330,7,10,133.6,158.1,330,15,16.9,50,1,1,25.7,28.8,50,0,1,3,2,7,1,8,569,540,244,567,604,661,1055
GL34WF,GL3 4WF,GL,55,125.3,1000,7.3,10.5,88.4,151.8,553.3,10,20.3,115,0.7,1,17.4,24.8,71.7,0,0,3,2,19,3,22,543,475,325,207,571,603,802
GL34WG,GL3 4WG,GL,80,191.4,1000,5.5,27,105.6,212.1,501,20,25.9,115,0.5,10,19.1,28.5,54.1,0,0,2,1,19,7,26,608,482,90,258,532,591,752
GL34WH,GL3 4WH,GL,75.9,123.2,330,,,71.5,123.2,330,20,25.8,50,,,19.8,25.8,50,0,0,0,0,4,1,5,623,479,,,536,623,971
GL34WJ,GL3 4WJ,GL,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,6,6,363,325,,,,302,302
GL34WN,GL3 4WN,GL,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,7,7,445,356,,,,381,381
GL34WQ,GL3 4WQ,GL,360,360,360,,,,360,360,180,180,180,,,,180,180,0,0,0,0,0,8,8,852,428,,,,852,852
GL34XB,GL3 4XB,GL,80,155.9,1000,,,85.3,155.9,626.7,20,25.7,115,,,17.5,25.7,80,0,0,0,0,20,3,23,511,342,,,477,467,399
GL34XJ,GL3 4XJ,GL,55,80.7,160,,,80.7,80.7,,10,15.7,30,,,15.7,15.7,,0,0,0,0,7,0,7,298,222,,,298,298,
GL34XX,GL3 4XX,GL,160,375,1000,,,107.1,375,1000,30,49.5,115,,,21.4,49.5,115,0,0,0,0,7,3,10,669,717,,,675,669,655
GL34YU,GL3 4YU,GL,160,140.4,330,,,125.8,140.4,330,30,25.1,50,,,23.2,25.1,50,0,0,0,0,13,1,14,632,706,,,624,632,733
