postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
BS309BB,BS30 9BB,BS,92.6,141.8,593,,23.5,108.5,152.5,593,16.4,17,39,,8.5,15.6,17.7,39,0,0,0,2,20,2,22,595,564,,373,558,507,0
BS309BD,BS30 9BD,BS,58.8,102.1,593,5,,84.2,106.3,593,10,13.4,39,1,,12.8,14,39,0,1,0,0,22,1,23,115,52,1,,115,110,0
BS309BE,BS30 9BE,BS,66.4,110.7,593,10,14,79.2,116.5,396.5,18.6,16.8,39,1,1,15.2,17.7,36.8,0,0,1,1,30,4,34,393,153,77,37,411,401,330
BS309BG,BS30 9BG,BS,107,123.2,593,8,17.3,104.4,142.8,526.5,10,13.4,39,1,2.7,13.2,15.4,37.5,0,0,1,3,20,2,22,460,508,119,350,491,469,254
BS309BH,BS30 9BH,BS,68.9,111.6,593,8,11,78.9,133.6,462,10,13.5,39,1,1,12.7,16.2,37.5,0,0,2,1,12,2,14,407,218,245,40,349,428,900
BS309BJ,BS30 9BJ,BS,67.6,88.2,331,8.5,12.7,79.9,115.8,331,10,14,36,1,1.3,15.8,18.6,36,0,0,2,3,12,2,14,219,84,13,121,278,254,111
BS309BL,BS30 9BL,BS,107,107.9,331,8,,106,123.3,331,10,13.5,36,1,,13.8,15.5,36,0,0,2,0,12,1,13,382,129,8,,417,410,324
BS309BN,BS30 9BN,BS,107,120,593,6,13,94.8,140.1,593,10,13.8,39,1,6,13.3,15.6,39,0,0,1,1,10,1,11,242,142,1,80,258,235,0
BS309BP,BS30 9BP,BS,72.9,93.8,331,,20.5,88.2,102.5,331,19.8,16.3,36,,5.5,16.4,17.5,36,0,0,0,2,16,1,17,239,149,,113,195,240,962
BS309BQ,BS30 9BQ,BS,52,58.8,107,6,,70.4,70.4,,10,10.4,19.53,1,,12.4,12.4,,0,1,1,0,9,0,9,448,76,34,,440,440,
BS309BR,BS30 9BR,BS,52.3,45.8,73.38,4,15.5,54.3,54.3,,10,12.2,20,1,3,14.6,14.6,,0,1,0,2,12,0,12,104,51,3,89,107,107,
BS309BS,BS30 9BS,BS,52,119.5,593,10,22.8,98.9,141,548.7,10,12.5,39,1,4.5,11.9,14.3,38,0,0,1,6,29,3,32,455,297,3,460,465,439,195
BS309BW,BS30 9BW,BS,66.8,116,593,,12.7,78.4,126.7,428.8,17.2,16.3,39,,1,14.9,17.9,36.8,0,0,0,3,25,4,29,409,318,,27,381,434,767
BS309BZ,BS30 9BZ,BS,39,35.2,39.97,,26,37.5,37.5,,9.8,8.6,9.99,,9,8.5,8.5,,0,0,0,1,4,0,4,577,471,,471,604,604,
BS309DA,BS30 9DA,BS,47.4,47.8,73.7,,28,50.7,50.7,,15,13.9,20,,2,15.6,15.6,,0,0,0,1,7,0,7,625,598,,479,645,645,
BS309DB,BS30 9DB,BS,107,166.2,593,,,110.1,166.2,514,19.5,18.7,39,,,15.6,18.7,37.8,0,0,0,0,31,5,36,485,191,,,486,431,88
BS309DD,BS30 9DD,BS,65.2,92.9,331,7,13.7,79.1,109.3,331,10,13.8,36,1.5,3.7,13.4,16.1,36,0,0,2,3,22,3,25,381,372,185,5,456,442,341
BS309DE,BS30 9DE,BS,107,179.8,593,,26,112.5,192.6,593,20,18.6,39,,12,15.3,19.3,39,0,0,0,1,10,2,12,531,347,,1121,419,349,0
BS309DG,BS30 9DG,BS,55,116.7,593,4.7,23.6,109.5,188.2,483.5,10,14.3,75,0.7,4.7,15.4,21.9,46.5,0,2,1,11,15,4,19,404,339,52,270,510,494,435
BS309DH,BS30 9DH,BS,53.5,145.1,593,,12,61.7,161.8,462,10,15.7,39,,1,10.8,17.5,37.5,0,0,0,1,6,2,8,182,136,,10,144,180,290
BS309DJ,BS30 9DJ,BS,40,36.2,55.55,,15,50.3,50.3,,10,9.4,18.49,,1,15,15,,0,0,0,2,3,0,3,328,87,,53,512,512,
