postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DN401LJ,DN40 1LJ,DN,107,100.6,205,9,21,118.4,118.4,,10,11,21,1,5.3,12.4,12.4,,0,0,1,4,23,0,23,404,210,4,437,415,415,
DN401LL,DN40 1LL,DN,92.4,167.3,593,,15.7,101.3,208.6,396.5,14.9,17.8,39,,1,14.1,22.4,36.8,0,0,0,3,7,4,11,917,849,,98,1217,1057,777
DN401LN,DN40 1LN,DN,107,139.1,593,,19.5,112.4,165.8,593,10,11.6,39,,1,10.8,13.9,39,0,0,0,2,8,1,9,508,310,,338,424,377,0
DN401LP,DN40 1LP,DN,107,90.7,107,,19,97.9,97.9,,10,11.8,20,,1,12.9,12.9,,0,0,0,1,10,0,10,674,653,,104,664,664,
DN401LQ,DN40 1LQ,DN,107,96.1,205,,19.5,115.3,115.3,,10,10.3,21,,1,12.6,12.6,,0,0,0,2,8,0,8,329,340,,125,339,339,
DN401LS,DN40 1LS,DN,107,112.7,460,3,19.3,116.1,140.6,460,10,11.6,36,1,4,12.3,14,36,0,1,0,3,13,1,14,421,229,16,445,376,445,1340
DN401LT,DN40 1LT,DN,205,159.9,205,,,160,160,,21,18.5,21,,,18.6,18.6,,0,0,0,0,5,0,5,403,161,,,403,403,
DN401LU,DN40 1LU,DN,92.6,127.5,331,,,86.8,127.5,331,19.5,19.2,36,,,15.8,19.2,36,0,0,0,0,5,1,6,873,484,,,592,873,2277
DN401LW,DN40 1LW,DN,107,144.6,460,,20.2,135,206.7,374,10,13.7,36,,1.2,13.1,20,36,0,0,0,5,7,3,10,1080,757,,233,1195,1287,1501
DN401LX,DN40 1LX,DN,107,137.2,331,,,113,137.2,331,10,16.4,36,,,14,16.4,36,0,0,0,0,8,1,9,281,122,,,235,281,657
DN401LY,DN40 1LY,DN,107,136.1,331,,17,97.4,149.3,331,10,16.4,36,,1,13,18.1,36,0,0,0,1,7,2,9,468,118,,19,433,466,581
DN401LZ,DN40 1LZ,DN,107,149.8,593,,,101.3,149.8,505.7,10,16.7,39,,,13.8,16.7,38,0,0,0,0,22,3,25,326,118,,,303,274,60
DN401NA,DN40 1NA,DN,107,167.1,593,5,20.3,108.7,195.4,443.3,10,16.1,39,1,2.7,12.2,18.7,37.3,0,1,1,3,20,7,27,347,241,165,538,260,301,418
DN401NB,DN40 1NB,DN,93.3,131.4,331,,,81.5,131.4,331,19.3,19,36,,,14.8,19,36,0,0,0,0,8,2,10,616,413,,,454,616,1266
DN401ND,DN40 1ND,DN,107,145.9,593,,13,115.3,158.6,418.3,10,16.3,39,,1,14.5,17.7,37,0,0,0,2,18,3,21,464,269,,10,470,464,424
DN401NE,DN40 1NE,DN,107,128.5,331,,,108.3,128.5,331,16.9,16.8,36,,,14.9,16.8,36,0,0,0,0,20,2,22,370,351,,,354,370,531
DN401NF,DN40 1NF,DN,79.7,136.2,593,,16,83.1,146.3,462,19.5,18,39,,1,15.9,19.5,37.5,0,0,0,1,10,2,12,464,319,,204,482,408,42
DN401NG,DN40 1NG,DN,79.7,87.8,205,9,10,96.9,96.9,,10,13.9,21,1,1,15.4,15.4,,0,0,1,1,17,0,17,377,170,10,46,396,396,
DN401NH,DN40 1NH,DN,69.4,74.8,107,,,74.8,74.8,,15.6,14.9,19.53,,,15,15,,0,0,0,0,5,0,5,1009,1468,,,1009,1009,
DN401NJ,DN40 1NJ,DN,107,122.6,593,,11.5,91.6,147.3,593,10,12.8,39,,1,12.5,15.4,39,0,0,0,2,8,1,9,461,188,,87,554,493,0
DN401NL,DN40 1NL,DN,79.8,145.9,593,,15,99.5,172,462,19.8,18.1,39,,1,17.5,21.5,37.5,0,0,0,2,8,2,10,366,149,,219,434,359,58
DN401NN,DN40 1NN,DN,78.4,200.7,593,,,96.2,200.7,462,20,25,39,,,20,25,37.5,0,0,0,0,5,2,7,562,94,,,352,481,804
DN401NQ,DN40 1NQ,DN,68.1,98.8,331,2,11,95.1,111.9,331,15.7,15.1,36,1,1,15.6,17.1,36,0,1,0,1,13,1,14,472,421,3,307,516,518,535
DN401NR,DN40 1NR,DN,39.1,28.7,39.06,7,20,39,39,,6.8,5.7,7.62,1,6,7.3,7.3,,0,0,1,1,3,0,3,748,453,5,270,1155,1155,
DN401NT,DN40 1NT,DN,78.6,120.6,331,8,,101.3,126.8,331,10,15.1,36,1,,13.3,15.8,36,0,0,1,0,16,2,18,290,176,27,,314,305,231
DN401NW,DN40 1NW,DN,77.3,115.3,593,10,30,87.4,124.9,462,10,14.3,39,1,9,12.7,15.2,37.5,0,0,1,1,18,2,20,378,177,51,17,348,375,615
DN401NX,DN40 1NX,DN,107,201.9,593,,,72,202,462,10,19.2,39,,,10,19.2,37.5,0,0,0,0,4,2,6,46,20,,,42,39,32
DN401NY,DN40 1NY,DN,107,100.7,331,,13.5,95,116.5,331,10,13.7,36,,1,14,16,36,0,0,0,2,10,1,11,379,187,,150,420,420,423
DN401PD,DN40 1PD,DN,76.1,97,205,,,97,97,,19.1,15,21,,,15,15,,0,0,0,0,7,0,7,367,277,,,367,367,
DN401PE,DN40 1PE,DN,107,130.7,331,9,,117.5,148,331,10,13.4,36,1,,11.8,15.3,36,0,0,1,0,6,1,7,298,280,9,,333,297,80
DN401PF,DN40 1PF,DN,107,133.8,593,,12,96.3,146,593,10,12.7,39,,1,11.1,13.9,39,0,0,0,1,9,1,10,211,151,,449,184,166,0
