postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
DT40SW,DT4 0SW,DT,47.9,40.8,79.66,4.5,,59,59,,14.8,11.8,20,0.5,,17.5,17.5,,1,0,1,0,4,0,4,218,88,217,,219,219,
DT40SX,DT4 0SX,DT,48.5,45.4,78.12,4.4,29,54,54,,11.9,12.5,20,0.8,6,14.9,14.9,,0,3,2,1,26,0,26,684,400,17,556,790,790,
DT40SY,DT4 0SY,DT,54.8,45.5,79.98,5,,65.7,65.7,,10,11.3,20,0.7,,16.5,16.5,,0,1,2,0,6,0,6,590,477,143,,814,814,
DT40SZ,DT4 0SZ,DT,39.9,32.1,70.2,6,18,48.9,48.9,,10,9.1,20,0.8,3.3,14.7,14.7,,0,4,6,3,18,0,18,456,276,272,206,599,599,
DT40TA,DT4 0TA,DT,40,30.3,57.68,5.9,,44.9,44.9,,10,7.8,19.53,0.8,,12,12,,0,3,6,0,15,0,15,220,118,95,,281,281,
DT40TB,DT4 0TB,DT,18.5,20.4,78.12,7,19,78,78,,3.9,4.6,19.53,0.7,4.3,20,20,,0,0,3,12,1,0,1,278,187,268,281,268,268,
DT40TD,DT4 0TD,DT,20.7,19.6,29.39,6.5,21.3,,,,4.6,4.3,7.18,2,4.6,,,,0,0,2,16,0,0,0,486,323,116,532,,,
DT40TE,DT4 0TE,DT,57.5,45.2,71.13,5,,55.3,55.3,,15.6,12.6,20,1,,15.5,15.5,,0,2,1,0,12,0,12,268,202,89,,313,313,
DT40TF,DT4 0TF,DT,47.4,47.9,67.51,,25.5,49.9,49.9,,10,11.6,20,,6,12.1,12.1,,0,0,0,2,23,0,23,434,380,,105,443,443,
DT40TG,DT4 0TG,DT,54.1,45.5,66.95,4.5,,53.8,53.8,,17,13.6,20,0.5,,16.2,16.2,,0,2,0,0,10,0,10,280,115,4,,335,335,
DT40TL,DT4 0TL,DT,6.2,19,40,5.8,,36.7,36.7,,1,4.8,14.74,0.8,,10,10,,0,1,3,0,3,0,3,231,116,114,,388,388,
DT40TR,DT4 0TR,DT,52.5,52.8,76.61,,12,57.9,57.9,,16.4,13.9,20,,1,15.5,15.5,,0,0,0,1,8,0,8,685,681,,141,668,668,
DT40TS,DT4 0TS,DT,52.4,53.9,160,8,22.3,58.8,58.8,,10,12.5,30,1,8,13.4,13.4,,0,0,1,3,29,0,29,536,349,200,287,573,573,
DT40TT,DT4 0TT,DT,43.9,45.5,66.92,,13,50.1,50.1,,12.9,13.1,19.98,,1,14.9,14.9,,0,0,0,1,7,0,7,1115,416,,48,1267,1267,
DT40TU,DT4 0TU,DT,39.8,40.1,52.46,,28,42,42,,6.3,6.1,6.63,,6,6.2,6.2,,0,0,0,1,6,0,6,505,524,,463,512,512,
DT40TW,DT4 0TW,DT,38.8,39,75.91,,26,46.2,46.2,,6.1,8.1,20,,5.4,9.6,9.6,,0,0,0,5,9,0,9,660,589,,858,550,550,
DT40UB,DT4 0UB,DT,64.7,61.4,78.11,,17,67,67,,18.2,14.8,19.53,,1,16.5,16.5,,0,0,0,1,8,0,8,466,362,,147,506,506,
DT40UD,DT4 0UD,DT,69,60.1,79.98,,21.5,73,73,,18.1,14.4,20,,1.5,18.8,18.8,,0,0,0,2,6,0,6,223,107,,57,279,279,
DT40UE,DT4 0UE,DT,54.8,50.2,79.4,,18,54.7,54.7,,10,11.9,20,,1,13.4,13.4,,0,0,0,1,7,0,7,469,450,,331,422,422,
