postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
M275QW,M27 5QW,M,79.1,94.6,205,,19,109.6,109.6,,19.5,15.2,21,,1,18,18,,0,0,0,1,5,0,5,349,375,,15,416,416,
M275QX,M27 5QX,M,78.1,159.7,593,,17,101.6,183.5,593,19.5,17.2,39,,1,16,19.8,39,0,0,0,1,5,1,6,277,255,,40,324,270,0
M275QY,M27 5QY,M,80,178.3,593,8,19,97.6,219,461.8,10.2,18.1,50,1,1,13,22.3,41,0,0,1,2,8,4,12,432,333,143,426,459,349,128
M275QZ,M27 5QZ,M,107,232,1096,,,101.5,232,841,10,18.4,49,,,12.8,18.4,44.7,0,0,0,0,14,3,17,467,345,,,492,412,36
M275RA,M27 5RA,M,47.8,117.9,593,9,17.6,94.1,149.1,451.3,9.4,13.9,75,7,2.4,11.9,17.2,46.5,0,0,1,7,22,4,26,722,648,261,602,678,689,746
M275RB,M27 5RB,M,44.1,84.6,205,,15.7,114.1,114.1,,8.4,11,30,,1,15.3,15.3,,0,0,0,3,7,0,7,597,412,,146,790,790,
M275RD,M27 5RD,M,107,90.4,205,7,24,102.4,102.4,,10,13.3,30,1,6.5,14.7,14.7,,0,0,1,2,18,0,18,380,157,55,439,370,370,
M275RE,M27 5RE,M,107,180.2,1096,,13.8,123.4,224.5,629,10,15.8,49,,1,14.6,19.7,40.3,0,0,0,4,12,3,15,617,639,,68,685,681,664
M275RF,M27 5RF,M,107,217.7,1096,1,12.5,111,269.9,587.8,10,17.3,49,0,1,10,20,40,1,0,0,2,8,4,12,607,337,126,115,820,678,395
M275RH,M27 5RH,M,107,155.4,1096,,29,97.2,163.8,1096,10,14.2,49,,6,12.3,14.7,49,0,0,0,1,14,1,15,562,567,,917,497,463,0
M275RJ,M27 5RJ,M,107,332.3,1000,,,100.3,332.3,796.5,15,34,115,,,12.5,34,77,0,0,0,0,4,2,6,583,640,,,447,486,563
M275RL,M27 5RL,M,52,88.4,205,,,88.3,88.3,,8.4,11.9,30,,,11.9,11.9,,0,0,0,0,9,0,9,445,491,,,445,445,
M275RP,M27 5RP,M,107,113.5,331,7,20,114.4,146.9,331,10,12.9,36,1,2.3,13.2,16.6,36,0,0,1,6,17,3,20,622,499,40,655,623,610,538
