postcode,postcode_space,postcode area,Median download speed (Mbit/s),Average download speed (Mbit/s),Maximum download speed (Mbit/s),Average download speed (Mbit/s) for lines < 10Mbit/s,Average download speed (Mbit/s) for lines 10<30Mbit/s,Average download speed (Mbit/s) for lines 30<300Mbit/s,Average download speed (Mbit/s) for SFBB lines,Average download speed (Mbit/s) for UFBB lines,Median upload speed (Mbit/s),Average upload speed (Mbit/s),Maximum upload speed (Mbit/s),Average upload speed (Mbit/s) for lines < 10Mbit/s,Average upload speed (Mbit/s) for lines 10<30Mbit/s,Average upload speed (Mbit/s) for lines 30<300Mbit/s,Average upload speed (Mbit/s) for SFBB lines,Average upload speed (Mbit/s) for UFBB lines,Number of connections < 2 Mbit/s (number of lines),Number of connections 2<5 Mbit/s (number of lines),Number of connections 5<10 Mbit/s (number of lines),Number of connections 10<30 Mbit/s (number of lines),Number of connections 30<300 Mbit/s (number of lines),Number of connections >= 300 Mbit/s (number of lines),Number of connections >= 30 Mbit/s (number of lines),Average data usage (GB),Median data usage (GB),Average data usage (GB) for lines <10Mbits,Average data usage (GB) for lines 10<30Mbit/s,Average data usage (GB) for lines 30<300Mbit/s,Average data usage (GB) for SFBB lines,Average data usage (GB) for UFBB lines
TD90AY,TD9 0AY,TD,39.3,36.4,67.89,,18.2,47.3,47.3,,8.7,7.8,15.32,,3.2,10.5,10.5,,0,0,0,6,10,0,10,454,285,,94,671,671,
TD90AZ,TD9 0AZ,TD,39.5,38.3,69.66,8,14.7,50.9,50.9,,7.8,6.2,11.6,1,1,8.8,8.8,,0,0,1,3,8,0,8,217,72,83,36,303,303,
TD90BA,TD9 0BA,TD,59.8,54.2,80,,18,59.5,59.5,,18.1,14.3,20,,2,16.1,16.1,,0,0,0,3,20,0,20,526,304,,220,571,571,
TD90BD,TD9 0BD,TD,54.2,47.4,80,8,15.2,67.4,67.4,,14.3,11.5,20,1,1,17.8,17.8,,0,0,1,5,10,0,10,633,452,105,206,898,898,
TD90BE,TD9 0BE,TD,38.6,42.7,79.67,,15.4,57.5,57.5,,6.6,7.5,20,,1.4,10.7,10.7,,0,0,0,7,13,0,13,452,267,,326,520,520,
TD90BF,TD9 0BF,TD,34.1,39,69,,18.8,59.3,59.3,,5.6,8.7,20,,1.3,16.3,16.3,,0,0,0,4,4,0,4,265,240,,198,332,332,
TD90BJ,TD9 0BJ,TD,66.7,66.6,78.12,,,66.6,66.6,,20,19.8,20,,,19.8,19.8,,0,0,0,0,5,0,5,597,699,,,597,597,
TD90BP,TD9 0BP,TD,75.9,57.8,79.95,8,15,72.8,72.8,,19.5,14.2,20,1,1,18.6,18.6,,0,0,1,2,9,0,9,627,527,20,366,752,752,
TD90BT,TD9 0BT,TD,66.7,53.6,78.38,8,11.7,70.8,70.8,,18.6,13.3,20,1,1,18.2,18.2,,0,0,1,3,10,0,10,382,246,157,78,496,496,
TD90BU,TD9 0BU,TD,75.6,59.5,79.67,6,,67.1,67.1,,17.1,14.3,20,1,,16.3,16.3,,0,0,1,0,7,0,7,291,162,39,,328,328,
TD90BW,TD9 0BW,TD,54.7,48.5,79.67,7.3,12.5,61.1,61.1,,12.4,11.7,20,1,1.2,15.3,15.3,,0,1,2,6,27,0,27,322,174,75,142,390,390,
TD90BX,TD9 0BX,TD,45.9,48.8,78.12,9,12,54.3,54.3,,10,11.9,20,1,1,13.4,13.4,,0,0,1,1,14,0,14,366,100,76,94,406,406,
TD90BY,TD9 0BY,TD,54.8,51.9,77.45,,18.7,56.6,56.6,,10,12.6,20,,4.3,13.8,13.8,,0,0,0,3,21,0,21,305,172,,83,336,336,
TD90BZ,TD9 0BZ,TD,41,39,75,8,13,50.8,50.8,,9.3,8.1,18.89,1,1,11,11,,0,0,3,1,10,0,10,256,209,88,48,327,327,
TD90DA,TD9 0DA,TD,40,42,80,8.2,10,55.4,55.4,,10,10.5,20,1,1,14.2,14.2,,0,0,5,1,15,0,15,400,340,124,7,518,518,
TD90DB,TD9 0DB,TD,50.3,47.1,66.19,,14,49.4,49.4,,10,11.5,19.04,,1,12.3,12.3,,0,0,0,1,14,0,14,519,285,,9,556,556,
TD90DD,TD9 0DD,TD,38,42.1,79.66,,19,57.3,57.3,,10,9.3,20,,3,13.3,13.3,,0,0,0,2,3,0,3,12,5,,10,14,14,
TD90DE,TD9 0DE,TD,39.9,37.4,66.73,6,13.5,55.6,55.6,,9.7,9.1,20,1,1,14.7,14.7,,0,0,1,4,7,0,7,307,114,50,38,497,497,
